Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,SMA_50,SMA_200,RSI
2022-07-14 19:00:00+01:00,1.0016026496887207,1.003915309906006,1.0016026496887207,1.0032103061676023,0,0.0,0.0,0.0015048388691845105,1.0038364696502686,1.016031463742256,51.09776933617762
2022-07-14 20:00:00+01:00,1.0030090808868408,1.0030090808868408,1.001702904701233,1.001803278923035,0,0.0,0.0,-0.0014025247108380157,1.0037477612495422,1.0158130884170533,49.469757717481585
2022-07-14 21:00:00+01:00,1.001803278923035,1.0025062561035156,1.001301646232605,1.002305269241333,0,0.0,0.0,0.0005010867191788115,1.0036994218826294,1.0155972230434418,51.97142613805735
2022-07-14 22:00:00+01:00,1.001702904701233,1.0024057626724243,1.001702904701233,1.0024057626724243,0,0.0,0.0,0.0001002622994961122,1.0036752772331239,1.0153818601369857,47.02618032201651
2022-07-14 23:00:00+01:00,1.002305269241333,1.0027072429656982,1.0020040273666382,1.00210440158844,0,0.0,0.0,-0.00030063782073730394,1.0036390590667725,1.0151682674884797,49.376642846927325
2022-07-15 00:00:00+01:00,1.00210440158844,1.00290846824646,1.001702904701233,1.002807855606079,0,0.0,0.0,0.0007019767765954477,1.0036209416389466,1.0149690860509872,45.51315056132045
2022-07-15 01:00:00+01:00,1.0027072429656982,1.00290846824646,1.0014019012451172,1.0022048950195312,0,0.0,0.0,-0.0006012723007474685,1.0035988211631774,1.0147647148370742,50.49616027890983
2022-07-15 02:00:00+01:00,1.0025062561035156,1.003612995147705,1.00210440158844,1.003512263298035,0,0.0,0.0,0.0013044920105664826,1.0036028480529786,1.0145690554380418,56.38628466149006
2022-07-15 03:00:00+01:00,1.0033109188079834,1.004520297050476,1.0033109188079834,1.0043185949325562,0,0.0,0.0,0.0008035094976031054,1.0036209869384765,1.014378514289856,58.87317933545844
2022-07-15 04:00:00+01:00,1.0041168928146362,1.0042177438735962,1.002807855606079,1.003109574317932,0,0.0,0.0,-0.0012038217959167152,1.0036229968070984,1.0141802978515626,62.09933444958511
2022-07-15 05:00:00+01:00,1.002807855606079,1.003612995147705,1.0025062561035156,1.0033109188079834,0,0.0,0.0,0.00020072033525186939,1.0036008262634277,1.0139836317300797,59.454219191890125
2022-07-15 06:00:00+01:00,1.0034116506576538,1.003512263298035,1.00210440158844,1.00210440158844,0,0.0,0.0,-0.0012025357214061616,1.0035666251182556,1.0137814766168594,47.26935808865857
2022-07-15 07:00:00+01:00,1.002606749534607,1.002606749534607,1.0012015104293823,1.001803278923035,0,0.0,0.0,-0.00030049031311285557,1.0035264015197753,1.013578358888626,60.89687429019261
2022-07-15 08:00:00+01:00,1.0016026496887207,1.003814458847046,1.001301646232605,1.002807855606079,0,0.0,0.0,0.0010027684119022773,1.003504252433777,1.0133775460720063,54.95006675567463
2022-07-15 09:00:00+01:00,1.0032103061676023,1.003612995147705,1.0020040273666382,1.0034116506576538,0,0.0,0.0,0.0006021044292774391,1.003496196269989,1.0131764870882034,50.98146318786796
2022-07-15 10:00:00+01:00,1.0034116506576538,1.0050251483917236,1.0033109188079834,1.0046212673187256,0,0.0,0.0,0.0012055039028886494,1.0035183763504028,1.0129809314012528,64.0059723423661
2022-07-15 11:00:00+01:00,1.0046212673187256,1.0060361623764038,1.003915309906006,1.0060361623764038,0,0.0,0.0,0.0014083865270486662,1.0035648250579834,1.012791360616684,67.00055406477125
2022-07-15 12:00:00+01:00,1.006137490272522,1.00684654712677,1.0052272081375122,1.005833864212036,0,0.0,0.0,-0.00020108438636046166,1.0036011815071106,1.01260404586792,65.4772284474858
2022-07-15 13:00:00+01:00,1.005833864212036,1.0076582431793213,1.0048232078552246,1.007049322128296,0,0.0,0.0,0.0012084082267524998,1.0036133432388306,1.0124206304550172,70.62315425230362
2022-07-15 14:00:00+01:00,1.0076582431793213,1.0086746215820312,1.004520297050476,1.004722237586975,0,0.0,0.0,-0.0023107950029723767,1.0035708570480346,1.0122239452600479,57.03176312954815
2022-07-15 15:00:00+01:00,1.007049322128296,1.0089799165725708,1.0056315660476685,1.0082677602767944,0,0.0,0.0,0.0035288585811881212,1.0036840772628783,1.0120422607660293,68.31133481670254
2022-07-15 16:00:00+01:00,1.0080645084381104,1.0101009607315063,1.0080645084381104,1.0092854499816897,0,0.0,0.0,0.0010093446850030219,1.003819661140442,1.0118694812059403,67.7469712627246
2022-07-15 17:00:00+01:00,1.0090817213058472,1.009183645248413,1.0074551105499268,1.0082677602767944,0,0.0,0.0,-0.0010083269355698476,1.003758478164673,1.0117224836349488,61.98414076517849
2022-07-15 18:00:00+01:00,1.0085728168487549,1.0095911026000977,1.0077598094940186,1.0078612565994265,0,0.0,0.0,-0.00040317036146864105,1.0037483143806458,1.0116055560112,65.1577378236145
2022-07-15 19:00:00+01:00,1.0080645084381104,1.008471131324768,1.0076582431793213,1.0082677602767944,0,0.0,0.0,0.00040333297336925256,1.0037442469596862,1.011497564315796,65.60789760144138
2022-07-15 20:00:00+01:00,1.0083694458007812,1.0087764263153076,1.007556676864624,1.0087764263153076,0,0.0,0.0,0.0005044949948349586,1.003752386569977,1.011391585469246,71.97430722962521
2022-07-15 21:00:00+01:00,1.0085728168487549,1.0090817213058472,1.0082677602767944,1.0090817213058472,0,0.0,0.0,0.0003026389025115872,1.0038031697273255,1.0112881934642792,73.96495690264128
2022-07-15 22:00:00+01:00,1.0087764263153076,1.0087764263153076,1.0087764263153076,1.0087764263153076,0,0.0,0.0,-0.00030254733991663674,1.0038539242744446,1.011186454296112,70.60072416063136
2022-07-18 00:00:00+01:00,1.0083694458007812,1.0099989175796509,1.0083694458007812,1.0099989175796509,0,0.0,0.0,0.0012118555038092005,1.0039291286468506,1.0111056125164033,71.80490884697276
2022-07-18 01:00:00+01:00,1.0101009607315063,1.0101009607315063,1.0089799165725708,1.0094891786575315,0,0.0,0.0,-0.0005046925429790239,1.0039981889724732,1.011031157374382,66.89644899411459
2022-07-18 02:00:00+01:00,1.0101009607315063,1.0114291906356812,1.009795069694519,1.0111223459243774,0,0.0,0.0,0.0016178155262820404,1.00410395860672,1.0109575116634368,67.39056003912832
2022-07-18 03:00:00+01:00,1.0111223459243774,1.0116337537765503,1.0104072093963623,1.0104072093963623,0,0.0,0.0,-0.0007072700261226972,1.0042398428916932,1.0108865970373153,65.10726774406963
2022-07-18 04:00:00+01:00,1.0106114149093628,1.011224627494812,1.0105092525482178,1.0107135772705078,0,0.0,0.0,0.0003032122804513815,1.0044059991836547,1.0108124858140946,62.87768337439003
2022-07-18 05:00:00+01:00,1.0106114149093628,1.0108157396316528,1.0090817213058472,1.0093872547149658,0,0.0,0.0,-0.0013122635189326548,1.0045516562461854,1.0107270056009292,67.63526241313673
2022-07-18 06:00:00+01:00,1.0099989175796509,1.0108157396316528,1.0090817213058472,1.0090817213058472,0,0.0,0.0,-0.0003026919625658264,1.0046851754188537,1.0106378895044328,54.075347371436564
2022-07-18 07:00:00+01:00,1.0094891786575315,1.0114291906356812,1.0085728168487549,1.0113269090652466,0,0.0,0.0,0.0022249811011281206,1.0048394536972045,1.010561580657959,59.10236103285768
2022-07-18 08:00:00+01:00,1.0111223459243774,1.0152283906936646,1.0111223459243774,1.0150223970413208,0,0.0,0.0,0.0036540983365012103,1.0050877666473388,1.010502695441246,74.31177702262039
2022-07-18 09:00:00+01:00,1.0148162841796875,1.0152283906936646,1.0123506784439087,1.013479232788086,0,0.0,0.0,-0.0015203253226067082,1.0053152632713318,1.010434511899948,68.691251477388
2022-07-18 10:00:00+01:00,1.0126582384109497,1.0160536766052246,1.0126582384109497,1.0159504413604736,0,0.0,0.0,0.0024383415983664225,1.0056102418899535,1.0103839540481567,72.47309728217981
2022-07-18 11:00:00+01:00,1.0158472061157229,1.0172940492630005,1.0154346227645874,1.0160536766052246,0,0.0,0.0,0.00010161444943390663,1.005853009223938,1.010329697728157,71.80432328947123
2022-07-18 12:00:00+01:00,1.0158472061157229,1.0162601470947266,1.014095902442932,1.014404535293579,0,0.0,0.0,-0.0016230848326395098,1.006092984676361,1.010268777012825,64.75978288895169
2022-07-18 13:00:00+01:00,1.0147134065628052,1.0147134065628052,1.0123506784439087,1.0139931440353394,0,0.0,0.0,-0.000405549506066305,1.0062763833999633,1.010204218029976,64.38096865572528
2022-07-18 14:00:00+01:00,1.0137875080108645,1.0166734457015991,1.0128633975982666,1.0158472061157229,0,0.0,0.0,0.0018284759530078354,1.006553246974945,1.0101489293575288,65.57952834922231
2022-07-18 15:00:00+01:00,1.0160536766052246,1.0203040838241575,1.0160536766052246,1.0196797847747805,0,0.0,0.0,0.003772790470834897,1.0069288277626038,1.0101217514276504,73.06403483685119
2022-07-18 16:00:00+01:00,1.0200958251953125,1.0200958251953125,1.0161569118499756,1.0163633823394775,0,0.0,0.0,-0.003252395982367595,1.0072440886497498,1.0100795674324035,61.02205664833188
2022-07-18 17:00:00+01:00,1.0161569118499756,1.0179153680801392,1.0161569118499756,1.0169836282730105,0,0.0,0.0,0.0006102600155717397,1.0076177048683166,1.0100289058685303,63.885826474363895
2022-07-18 18:00:00+01:00,1.0170871019363403,1.01781165599823,1.0156408548355105,1.0157440900802612,0,0.0,0.0,-0.0012188379028816865,1.0079365861415863,1.0099773162603378,60.21901168675771
2022-07-18 19:00:00+01:00,1.0155377388000488,1.0163633823394775,1.015331506729126,1.0154346227645874,0,0.0,0.0,-0.000304670555010933,1.0081850969791413,1.0099289125204087,62.81404242635458
2022-07-18 20:00:00+01:00,1.0155377388000488,1.0160536766052246,1.0145074129104614,1.0145074129104614,0,0.0,0.0,-0.0009131162492781453,1.008495225906372,1.0098889750242233,61.20162632040046
2022-07-18 21:00:00+01:00,1.0148162841796875,1.015125393867493,1.0145074129104614,1.0147134065628052,0,0.0,0.0,0.00020304795186532054,1.0087554359436035,1.0098636227846145,57.63442478446855
2022-07-18 22:00:00+01:00,1.0147134065628052,1.015331506729126,1.0143016576766968,1.0149192810058594,0,0.0,0.0,0.00020288925101685784,1.0089896154403686,1.0098408597707749,49.724133972024326
2022-07-18 23:00:00+01:00,1.0150223970413208,1.015331506729126,1.0145074129104614,1.0145074129104614,0,0.0,0.0,-0.00040581364755409854,1.0092436981201172,1.009818115234375,52.927917223960904
2022-07-19 00:00:00+01:00,1.0145074129104614,1.0150223970413208,1.014095902442932,1.0149192810058594,0,0.0,0.0,0.00040597839912903666,1.0094959783554076,1.0098020988702774,46.673435168520506
2022-07-19 01:00:00+01:00,1.0149192810058594,1.0149192810058594,1.0131711959838867,1.0131711959838867,0,0.0,0.0,-0.001722388227997973,1.009711287021637,1.0097700756788255,41.59319111061708
2022-07-19 02:00:00+01:00,1.0131711959838867,1.0139931440353394,1.0124531984329224,1.0124531984329224,0,0.0,0.0,-0.0007086636037526572,1.0099182629585266,1.0097469061613082,43.982029543900744
2022-07-19 03:00:00+01:00,1.0128633975982666,1.013890266418457,1.0128633975982666,1.0132739543914795,0,0.0,0.0,0.0008106606407363159,1.0101275849342346,1.0097257709503173,47.83662638505408
2022-07-19 04:00:00+01:00,1.0132739543914795,1.014095902442932,1.0127607583999634,1.0127607583999634,0,0.0,0.0,-0.0005064730908082016,1.0103387022018433,1.0096953314542771,39.90108201299635
2022-07-19 05:00:00+01:00,1.0133765935897827,1.0146104097366333,1.0129659175872805,1.0129659175872805,0,0.0,0.0,0.00020257418705793562,1.0105277752876283,1.0096685111522674,21.194173366887767
2022-07-19 06:00:00+01:00,1.0131711959838867,1.0156408548355105,1.0131711959838867,1.0150223970413208,0,0.0,0.0,0.0020301566107361335,1.0107418513298034,1.009649379849434,43.54907155719212
2022-07-19 07:00:00+01:00,1.015125393867493,1.0170871019363403,1.015125393867493,1.0168802738189695,0,0.0,0.0,0.0018303800813304072,1.0110172653198242,1.009640575647354,49.55570815098557
2022-07-19 08:00:00+01:00,1.0171905755996704,1.0244851112365725,1.0171905755996704,1.0244851112365725,0,0.0,0.0,0.007478596658230474,1.011440749168396,1.0096697956323624,74.28510866613264
2022-07-19 09:00:00+01:00,1.024275302886963,1.025430679321289,1.0229133367538452,1.0245901346206665,0,0.0,0.0,0.00010251333371469329,1.0118904638290405,1.0096979838609697,75.7289684560341
2022-07-19 10:00:00+01:00,1.0237510204315186,1.0262726545333862,1.02228581905365,1.0244851112365725,0,0.0,0.0,-0.00010250282580837045,1.0123441004753113,1.0097266846895219,79.39798391345684
2022-07-19 11:00:00+01:00,1.0246951580047607,1.0267994403839111,1.0246951580047607,1.0265886783599854,0,0.0,0.0,0.00205329203942628,1.0128197169303894,1.0097643464803696,81.46999172316262
2022-07-19 12:00:00+01:00,1.0259567499160769,1.0269049406051636,1.0253255367279053,1.02574622631073,0,0.0,0.0,-0.0008206325152555483,1.0132664084434508,1.0097993528842926,77.75543508156505
2022-07-19 13:00:00+01:00,1.025430679321289,1.0255358219146729,1.0228086709976196,1.0232272148132324,0,0.0,0.0,-0.0024557843186590045,1.013638527393341,1.0098118859529495,70.17414183982523
2022-07-19 14:00:00+01:00,1.0234366655349731,1.025851488113403,1.0232272148132324,1.0244851112365725,0,0.0,0.0,0.0012293422273466081,1.0140075063705445,1.0098312294483185,71.297760980116
2022-07-19 15:00:00+01:00,1.0244851112365725,1.02606201171875,1.0233319997787476,1.024800181388855,0,0.0,0.0,0.000307540001144746,1.0143868327140808,1.009853189587593,77.65599750517451
2022-07-19 16:00:00+01:00,1.0249052047729492,1.025430679321289,1.0234366655349731,1.024065613746643,0,0.0,0.0,-0.0007167910930855337,1.0147271585464477,1.0098626106977462,77.59484204324039
2022-07-19 17:00:00+01:00,1.024065613746643,1.0249052047729492,1.0233319997787476,1.0243802070617676,0,0.0,0.0,0.000307200350154746,1.0151203179359436,1.0098824709653855,77.04257567137725
2022-07-19 18:00:00+01:00,1.0243802070617676,1.0246951580047607,1.0238558053970337,1.0238558053970337,0,0.0,0.0,-0.000511920926545506,1.0154320788383484,1.009904910326004,77.00055699962925
2022-07-19 19:00:00+01:00,1.0238558053970337,1.0239607095718384,1.0230178833007812,1.0234366655349731,0,0.0,0.0,-0.0004093739175489164,1.015715103149414,1.0099262923002243,75.21863712840329
2022-07-19 20:00:00+01:00,1.0231225490570068,1.0235414505004885,1.022599458694458,1.022599458694458,0,0.0,0.0,-0.0008180348317670116,1.0160017371177674,1.0099330806732179,69.38792940415738
2022-07-19 21:00:00+01:00,1.022704005241394,1.0231225490570068,1.022494912147522,1.0230178833007812,0,0.0,0.0,0.00040917741816270947,1.0163048696517945,1.009952368736267,66.95358394141438
2022-07-19 22:00:00+01:00,1.022704005241394,1.0235414505004885,1.022704005241394,1.0231225490570068,0,0.0,0.0,0.00010231077866196259,1.0166019654273988,1.0099711418151855,43.57345268081899
2022-07-19 23:00:00+01:00,1.0231225490570068,1.0245901346206665,1.0231225490570068,1.0239607095718384,0,0.0,0.0,0.0008192181040327373,1.0169056510925294,1.0100034403800964,47.22333242180094
2022-07-20 00:00:00+01:00,1.0238558053970337,1.024065613746643,1.0232272148132324,1.0234366655349731,0,0.0,0.0,-0.0005117813915773706,1.0171927499771118,1.010025861263275,45.53974420090573
2022-07-20 01:00:00+01:00,1.0236462354660034,1.0251153707504272,1.0235414505004885,1.0249052047729492,0,0.0,0.0,0.001434909738365242,1.0175153255462646,1.0100628823041915,42.42918105204469
2022-07-20 02:00:00+01:00,1.0249052047729492,1.0249052047729492,1.0236462354660034,1.0236462354660034,0,0.0,0.0,-0.0012283763425952055,1.0177882719039917,1.010101877450943,40.89706490285242
2022-07-20 03:00:00+01:00,1.0236462354660034,1.0244851112365725,1.0234366655349731,1.0243802070617676,0,0.0,0.0,0.0007170168465768789,1.0180860924720765,1.0101445424556732,55.91299244369452
2022-07-20 04:00:00+01:00,1.0245901346206665,1.0250102281570437,1.024275302886963,1.0245901346206665,0,0.0,0.0,0.00020493129157683754,1.0183554482460022,1.0101877409219742,50.60346599082002
2022-07-20 05:00:00+01:00,1.0246951580047607,1.0251153707504272,1.0244851112365725,1.0245901346206665,0,0.0,0.0,0.0,1.0186391067504883,1.0102293908596038,48.74772572208324
2022-07-20 06:00:00+01:00,1.0244851112365725,1.0249052047729492,1.0238558053970337,1.0238558053970337,0,0.0,0.0,-0.0007167053427706849,1.0189019513130189,1.010265302658081,48.749111584932486
2022-07-20 07:00:00+01:00,1.024275302886963,1.0252203941345217,1.0232272148132324,1.0251153707504272,0,0.0,0.0,0.0012302175235556767,1.0192165136337281,1.0103090626001359,53.93921586161964
2022-07-20 08:00:00+01:00,1.0250102281570437,1.0273269414901731,1.022704005241394,1.0229133367538452,0,0.0,0.0,-0.0021480840687913005,1.019493145942688,1.0103412955999374,45.719545208446135
2022-07-20 09:00:00+01:00,1.022599458694458,1.0244851112365725,1.022599458694458,1.0234366655349731,0,0.0,0.0,0.0005116061765200186,1.0197353410720824,1.0103740775585175,50.0
2022-07-20 10:00:00+01:00,1.0233319997787476,1.0255358219146729,1.0233319997787476,1.0255358219146729,0,0.0,0.0,0.0020510857685585027,1.0199456095695496,1.0104163211584092,61.86398227531066
2022-07-20 11:00:00+01:00,1.0253255367279053,1.0253255367279053,1.01781165599823,1.0200958251953125,0,0.0,0.0,-0.005304540907409616,1.0200779414176941,1.0104225569963454,41.6016829525676
2022-07-20 12:00:00+01:00,1.0198878049850464,1.0214505195617676,1.018433690071106,1.0193679332733154,0,0.0,0.0,-0.0007135524957743167,1.020146291255951,1.0104298198223114,39.582037813736264
2022-07-20 13:00:00+01:00,1.0193679332733154,1.0214505195617676,1.0185374021530151,1.0214505195617676,0,0.0,0.0,0.0020430172663610247,1.0202542281150817,1.010453188419342,43.48487942525108
2022-07-20 14:00:00+01:00,1.0214505195617676,1.024065613746643,1.0214505195617676,1.0218679904937744,0,0.0,0.0,0.0004087040184637125,1.0204034972190856,1.0104822599887848,45.90590328983803
2022-07-20 15:00:00+01:00,1.021972417831421,1.022704005241394,1.020720601081848,1.0215548276901243,0,0.0,0.0,-0.0003064611149027341,1.0205547308921814,1.010511313676834,40.69463298347796
2022-07-20 16:00:00+01:00,1.0212417840957642,1.021763563156128,1.019991755485535,1.021763563156128,0,0.0,0.0,0.00020433114341567027,1.0206730580329895,1.0105383145809173,44.447101016138824
2022-07-20 17:00:00+01:00,1.021972417831421,1.0220768451690674,1.018952488899231,1.0193679332733154,0,0.0,0.0,-0.0023446029680415092,1.0206668210029601,1.0105528205633163,36.536146121529164
2022-07-20 18:00:00+01:00,1.019160270690918,1.019160270690918,1.0158472061157229,1.0159504413604736,0,0.0,0.0,-0.0033525597591321787,1.0206585621833801,1.0105790048837662,30.20360445995965
2022-07-20 19:00:00+01:00,1.0162601470947266,1.0180189609527588,1.0162601470947266,1.0179153680801392,0,0.0,0.0,0.0019340773325855487,1.0206771969795227,1.0106104129552842,35.96930848877912
2022-07-20 20:00:00+01:00,1.0180189609527588,1.0186411142349243,1.01781165599823,1.0181225538253784,0,0.0,0.0,0.0002035392643988665,1.020724766254425,1.0106392723321915,37.675283939481155
2022-07-20 21:00:00+01:00,1.0179153680801392,1.018433690071106,1.0177081823349,1.0182262659072876,0,0.0,0.0,0.00010186600966610726,1.0207805991172791,1.0106599241495133,34.41612374336658
2022-07-20 22:00:00+01:00,1.0180189609527588,1.018744945526123,1.01781165599823,1.0181225538253784,0,0.0,0.0,-0.00010185563403908304,1.0208529019355774,1.0106743949651718,38.026028817619775
2022-07-20 23:00:00+01:00,1.0182262659072876,1.0192641019821167,1.0182262659072876,1.0185374021530151,0,0.0,0.0,0.000407464038664207,1.0209293818473817,1.0106945449113847,37.68813209989003
2022-07-21 00:00:00+01:00,1.018433690071106,1.018744945526123,1.0180189609527588,1.0183299779891968,0,0.0,0.0,-0.00020364903967184933,1.0209975957870483,1.0107126277685166,29.989075379879324
2022-07-21 01:00:00+01:00,1.0182262659072876,1.0198878049850464,1.0181225538253784,1.018952488899231,0,0.0,0.0,0.0006113056901884129,1.0210864973068237,1.0107193672657013,45.665006372996714
2022-07-21 02:00:00+01:00,1.0188486576080322,1.019783854484558,1.0186411142349243,1.0196797847747805,0,0.0,0.0,0.0007137681918174543,1.021181707382202,1.0107281893491744,51.18244770290627
2022-07-21 03:00:00+01:00,1.019575834274292,1.021346092224121,1.019575834274292,1.0212417840957642,0,0.0,0.0,0.0015318527878127597,1.0213431191444398,1.0107489627599717,49.17600775522116
2022-07-21 04:00:00+01:00,1.0211374759674072,1.0216591358184814,1.020720601081848,1.0211374759674072,0,0.0,0.0,-0.00010213852388474276,1.0215168046951293,1.0107702487707138,47.043156025631234
2022-07-21 05:00:00+01:00,1.0214505195617676,1.0228086709976196,1.0209290981292725,1.0228086709976196,0,0.0,0.0,0.0016366014072974888,1.021707499027252,1.0107952338457107,54.57240731724355
2022-07-21 06:00:00+01:00,1.022494912147522,1.0231225490570068,1.0215548276901243,1.0229133367538452,0,0.0,0.0,0.00010233170601048336,1.0219105505943298,1.0108197057247161,54.224963423074556
2022-07-21 07:00:00+01:00,1.022390365600586,1.0232272148132324,1.0206164121627808,1.0208247900009155,0,0.0,0.0,-0.002041763146384934,1.0220677280426025,1.0108295863866805,55.47697795943245
2022-07-21 08:00:00+01:00,1.0209290981292725,1.021972417831421,1.0194718837738037,1.019783854484558,0,0.0,0.0,-0.0010197004682424016,1.0221629571914672,1.0108373743295669,67.54700919994326
2022-07-21 09:00:00+01:00,1.019575834274292,1.0196797847747805,1.0176045894622805,1.0194718837738037,0,0.0,0.0,-0.00030591846437111325,1.022214789390564,1.0108508497476578,58.395164919951135
2022-07-21 10:00:00+01:00,1.0192641019821167,1.0192641019821167,1.0169836282730105,1.0186411142349243,0,0.0,0.0,-0.000814901864487072,1.022097909450531,1.010865334868431,52.620608222083
2022-07-21 11:00:00+01:00,1.0185374021530151,1.019991755485535,1.0183299779891968,1.019160270690918,0,0.0,0.0,0.0005096559021020575,1.0219893121719361,1.0108901423215866,54.52989674032446
2022-07-21 12:00:00+01:00,1.0192641019821167,1.019991755485535,1.0182262659072876,1.0193679332733154,0,0.0,0.0,0.00020375851411147394,1.0218869686126708,1.0109108400344848,55.97976028298971
2022-07-21 13:00:00+01:00,1.0193679332733154,1.0280661582946775,1.0193679332733154,1.0264832973480225,0,0.0,0.0,0.006980172558360476,1.0218848609924316,1.0109676295518875,73.21487033386504
2022-07-21 14:00:00+01:00,1.0271159410476685,1.0278549194335938,1.016466736793518,1.0215548276901243,0,0.0,0.0,-0.004801315004960283,1.0218010330200196,1.0109987461566925,57.384638902840585
2022-07-21 15:00:00+01:00,1.0214505195617676,1.0214505195617676,1.0171905755996704,1.0194718837738037,0,0.0,0.0,-0.002038993757222385,1.0217259263992309,1.0110240828990937,51.114806949313
2022-07-21 16:00:00+01:00,1.0194718837738037,1.0216591358184814,1.018952488899231,1.0203040838241575,0,0.0,0.0,0.0008163050532332683,1.0216423058509827,1.0110602605342864,51.333961639368404
2022-07-21 17:00:00+01:00,1.019783854484558,1.0198878049850464,1.01781165599823,1.0183299779891968,0,0.0,0.0,-0.0019348210658548526,1.0215129017829896,1.0110947644710542,43.885918538988236
2022-07-21 18:00:00+01:00,1.0185374021530151,1.019160270690918,1.0181225538253784,1.018744945526123,0,0.0,0.0,0.0004074981056196858,1.0214064884185792,1.011126735806465,45.040966999080744
2022-07-21 19:00:00+01:00,1.018744945526123,1.0203040838241575,1.018744945526123,1.019783854484558,0,0.0,0.0,0.0010197929943087658,1.021314561367035,1.0111720871925354,43.561663300415
2022-07-21 20:00:00+01:00,1.0196797847747805,1.021346092224121,1.0194718837738037,1.021346092224121,0,0.0,0.0,0.0015319302543308488,1.0212643671035766,1.0112211602926253,46.85900774556691
2022-07-21 21:00:00+01:00,1.021346092224121,1.0232272148132324,1.0209290981292725,1.0231225490570068,0,0.0,0.0,0.001739328956570807,1.0212580847740174,1.0112908548116684,54.66338918916311
2022-07-21 22:00:00+01:00,1.021346092224121,1.0236462354660034,1.021346092224121,1.0232272148132324,0,0.0,0.0,0.0001023003122373467,1.0212706398963929,1.0113641268014908,57.264510157990976
2022-07-21 23:00:00+01:00,1.0230178833007812,1.0232272148132324,1.022599458694458,1.0228086709976196,0,0.0,0.0,-0.0004090428885721309,1.0212664556503297,1.0114419090747833,57.0081571133134
2022-07-22 00:00:00+01:00,1.022704005241394,1.0234366655349731,1.022390365600586,1.022390365600586,0,0.0,0.0,-0.0004089771712882939,1.021251811981201,1.0115115052461625,58.013279454553945
2022-07-22 01:00:00+01:00,1.022494912147522,1.022494912147522,1.020720601081848,1.020720601081848,0,0.0,0.0,-0.0016331966486764493,1.0211870098114013,1.0115722441673278,53.178561888340724
2022-07-22 02:00:00+01:00,1.0209290981292725,1.0210332870483398,1.019575834274292,1.020512342453003,0,0.0,0.0,-0.00020403098421273302,1.021128523349762,1.0116420930624008,52.331228751821314
2022-07-22 03:00:00+01:00,1.020512342453003,1.0206164121627808,1.019575834274292,1.0198878049850464,0,0.0,0.0,-0.0006119842376970386,1.0210281753540038,1.0117052710056305,31.734356326468173
2022-07-22 04:00:00+01:00,1.0200958251953125,1.0200958251953125,1.0188486576080322,1.0193679332733154,0,0.0,0.0,-0.0005097342170284902,1.0209426093101501,1.011769397854805,41.986913487494846
2022-07-22 05:00:00+01:00,1.0193679332733154,1.0196797847747805,1.0183299779891968,1.018433690071106,0,0.0,0.0,-0.0009164926340281543,1.0208236789703369,1.0118394690752028,45.846250703499706
2022-07-22 06:00:00+01:00,1.018433690071106,1.0196797847747805,1.018433690071106,1.0188486576080322,0,0.0,0.0,0.00040745660809515805,1.0207088494300842,1.0119121193885803,43.97580255198288
